,OpportunityID,NewValue,OldValue,OldNewStage,Event,FieldEvent,Stage,StageLength,days_in_stage,CreatedDate,from_date,EditYear,EditMonth,ModifiedDate,StageChangeDate,stage_prob,AccountCountry
1012,0062000000dfdxb,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Won,9 days 10:59:00.000000000,9,2015-05-20 00:00:00,2015-05-20 00:00:00,2015,5,2015-05-29,2015-12-28 00:00:00,20,United States
1013,0062000000dfdxb,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Won,53 days 13:28:00.000000000,53,2015-05-20 00:00:00,2015-05-29 00:00:00,2015,7,2015-07-21,2015-12-28 00:00:00,40,United States
1014,0062000000dfdxb,Prospect,Buying Process id.,"(u'Buying Process id.', u'Prospect')",stage_change,Stage,Closed Won,21 days 16:19:00.000000000,21,2015-05-20 00:00:00,2015-07-21 00:00:00,2015,8,2015-08-11,2015-12-28 00:00:00,10,United States
1015,0062000000dfdxb,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Won,1 days 15:16:00.000000000,1,2015-05-20 00:00:00,2015-08-11 00:00:00,2015,8,2015-08-12,2015-12-28 00:00:00,0,United States
1016,0062000000dfdxb,Buying Process id.,Closed Deferred,"(u'Closed Deferred', u'Buying Process id.')",stage_change,Stage,Closed Won,23 days 10:45:00.000000000,23,2015-05-20 00:00:00,2015-08-12 00:00:00,2015,9,2015-09-04,2015-12-28 00:00:00,40,United States
1018,0062000000dfdxb,Negotiation/Review,Chosen Vendor,"(u'Chosen Vendor', u'Negotiation/Review')",stage_change,Stage,Closed Won,13 days 16:39:00.000000000,13,2015-05-20 00:00:00,2015-11-06 00:00:00,2015,11,2015-11-19,2015-12-28 00:00:00,80,United States
1019,0062000000dfdxb,PO In Progress,Negotiation/Review,"(u'Negotiation/Review', u'PO In Progress')",stage_change,Stage,Closed Won,15 days 09:12:00.000000000,15,2015-05-20 00:00:00,2015-11-19 00:00:00,2015,12,2015-12-04,2015-12-28 00:00:00,90,United States
1020,0062000000dfdxb,Closed Won,PO In Progress,"(u'PO In Progress', u'Closed Won')",stage_change,Stage,Closed Won,24 days 11:25:00.000000000,24,2015-05-20 00:00:00,2015-12-04 00:00:00,2015,12,2015-12-28,2015-12-28 00:00:00,100,United States
1021,0062000000eDFLi,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 15:36:00.000000000,0,2015-06-24 00:00:00,2015-06-24 00:00:00,2015,6,2015-06-24,2016-01-11 00:00:00,0,United States
1022,0062000000eDFLi,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,49 days 16:36:00.000000000,49,2015-06-24 00:00:00,2015-06-24 00:00:00,2015,8,2015-08-12,2016-01-11 00:00:00,20,United States
1023,0062000000eDFLi,Prospect,Qualified,"(u'Qualified', u'Prospect')",stage_change,Stage,Closed Deferred,63 days 10:50:00.000000000,63,2015-06-24 00:00:00,2015-08-12 00:00:00,2015,10,2015-10-14,2016-01-11 00:00:00,10,United States
1024,0062000000eDFLi,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,89 days 14:51:00.000000000,89,2015-06-24 00:00:00,2015-10-14 00:00:00,2016,1,2016-01-11,2016-01-11 00:00:00,0,United States
1025,0062000000chHVF,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Won,0 days 16:27:00.000000000,0,2015-03-02 00:00:00,2015-03-02 00:00:00,2015,3,2015-03-02,2015-10-23 00:00:00,0,United States
1026,0062000000chHVF,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Won,73 days 14:18:00.000000000,73,2015-03-02 00:00:00,2015-03-02 00:00:00,2015,5,2015-05-14,2015-10-23 00:00:00,40,United States
1027,0062000000chHVF,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Closed Won,125 days 11:19:00.000000000,125,2015-03-02 00:00:00,2015-05-14 00:00:00,2015,9,2015-09-16,2015-10-23 00:00:00,50,United States
1029,0062000000chHVF,PO In Progress,Negotiation/Review,"(u'Negotiation/Review', u'PO In Progress')",stage_change,Stage,Closed Won,29 days 17:21:00.000000000,29,2015-03-02 00:00:00,2015-09-21 00:00:00,2015,10,2015-10-20,2015-10-23 00:00:00,90,United States
1030,0062000000chHVF,Closed Won,PO In Progress,"(u'PO In Progress', u'Closed Won')",stage_change,Stage,Closed Won,3 days 14:41:00.000000000,3,2015-03-02 00:00:00,2015-10-20 00:00:00,2015,10,2015-10-23,2015-10-23 00:00:00,100,United States
1031,0062000000dgCUy,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 13:09:00.000000000,0,2015-05-26 00:00:00,2015-05-26 00:00:00,2015,5,2015-05-26,,0,United States
1032,0062000000ZMMTs,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Won,0 days 16:38:00.000000000,0,2014-08-13 00:00:00,2014-08-13 00:00:00,2014,8,2014-08-13,,0,United States
1033,0062000000ZMMTs,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Won,16 days 11:54:00.000000000,16,2014-08-13 00:00:00,2014-08-13 00:00:00,2014,8,2014-08-29,,0,United States
1034,0062000000ZMMTs,Qualified,Closed Deferred,"(u'Closed Deferred', 'Qualified')",stage_change,Stage,Closed Won,24 days 15:44:00.000000000,24,2014-08-13 00:00:00,2014-08-29 00:00:00,2014,9,2014-09-22,,20,United States
1035,0062000000ZMMTs,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Won,28 days 09:24:00.000000000,28,2014-08-13 00:00:00,2014-09-22 00:00:00,2014,10,2014-10-20,,40,United States
1036,0062000000ZMMTs,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Closed Won,2 days 15:01:00.000000000,2,2014-08-13 00:00:00,2014-10-20 00:00:00,2014,10,2014-10-22,,50,United States
1039,0062000000hyyKX,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 15:11:00.000000000,0,2016-03-14 00:00:00,2016-03-14 00:00:00,2016,3,2016-03-14,2016-06-02 00:00:00,0,United States
1040,0062000000hyyKX,Re-Qualify,Prospect,"(u'Prospect', u'Re-Qualify')",stage_change,Stage,Prospect,2 days 17:15:00.000000000,2,2016-03-14 00:00:00,2016-03-14 00:00:00,2016,3,2016-03-16,2016-06-02 00:00:00,0,United States
1041,0062000000hyyKX,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Prospect,41 days 11:00:00.000000000,41,2016-03-14 00:00:00,2016-03-16 00:00:00,2016,4,2016-04-26,2016-06-02 00:00:00,0,United States
1042,0062000000hyyKX,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Prospect,37 days 12:26:00.000000000,37,2016-03-14 00:00:00,2016-04-26 00:00:00,2016,6,2016-06-02,2016-06-02 00:00:00,10,United States
1043,0062000000cjxhY,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 11:27:00.000000000,0,2015-03-19 00:00:00,2015-03-19 00:00:00,2015,3,2015-03-19,2015-11-05 00:00:00,0,United States
1044,0062000000cjxhY,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,5 days 17:14:00.000000000,5,2015-03-19 00:00:00,2015-03-19 00:00:00,2015,3,2015-03-24,2015-11-05 00:00:00,40,United States
1045,0062000000cjxhY,Closed Deferred,Buying Process id.,"(u'Buying Process id.', u'Closed Deferred')",stage_change,Stage,Closed Deferred,226 days 15:15:00.000000000,226,2015-03-19 00:00:00,2015-03-24 00:00:00,2015,11,2015-11-05,2015-11-05 00:00:00,0,United States
1046,0062000000aZAid,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Chosen Vendor,0 days 14:25:00.000000000,0,2014-11-04 00:00:00,2014-11-04 00:00:00,2014,11,2014-11-04,2016-02-17 00:00:00,0,United States
1047,0062000000aZAid,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Chosen Vendor,11 days 13:05:00.000000000,11,2014-11-04 00:00:00,2014-11-04 00:00:00,2014,11,2014-11-15,2016-02-17 00:00:00,20,United States
1048,0062000000aZAid,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Chosen Vendor,110 days 07:58:00.000000000,110,2014-11-04 00:00:00,2014-11-15 00:00:00,2015,3,2015-03-05,2016-02-17 00:00:00,40,United States
1049,0062000000aZAid,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,Chosen Vendor,13 days 15:33:00.000000000,13,2014-11-04 00:00:00,2015-03-05 00:00:00,2015,3,2015-03-18,2016-02-17 00:00:00,50,United States
1050,0062000000aZAid,Qualified,Short List,"(u'Short List', 'Qualified')",stage_change,Stage,Chosen Vendor,177 days 18:31:00.000000000,177,2014-11-04 00:00:00,2015-03-18 00:00:00,2015,9,2015-09-11,2016-02-17 00:00:00,20,United States
1052,0062000000aZAid,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,Chosen Vendor,110 days 18:30:00.000000000,110,2014-11-04 00:00:00,2015-10-30 00:00:00,2016,2,2016-02-17,2016-02-17 00:00:00,70,United States
1053,0062000000YcZ5L,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:45:00.000000000,0,2014-07-15 00:00:00,2014-07-15 00:00:00,2014,7,2014-07-15,2015-09-13 00:00:00,0,United States
1054,0062000000YcZ5L,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 08:46:00.000000000,0,2014-07-15 00:00:00,2014-07-15 00:00:00,2014,7,2014-07-15,2015-09-13 00:00:00,20,United States
1055,0062000000YcZ5L,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,231 days 17:50:00.000000000,231,2014-07-15 00:00:00,2014-07-15 00:00:00,2015,3,2015-03-03,2015-09-13 00:00:00,40,United States
1056,0062000000YcZ5L,Closed Deferred,Buying Process id.,"(u'Buying Process id.', u'Closed Deferred')",stage_change,Stage,Closed Deferred,194 days 12:35:00.000000000,194,2014-07-15 00:00:00,2015-03-03 00:00:00,2015,9,2015-09-13,2015-09-13 00:00:00,0,United States
1057,0062000000WkQwa,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:20:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
1058,0062000000WkQwa,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,8 days 11:29:00.000000000,8,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,4,2014-04-03,,20,United States
1059,0062000000WkQwa,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,334 days 17:56:00.000000000,334,2014-03-26 00:00:00,2014-04-03 00:00:00,2015,3,2015-03-03,,40,United States
1060,0062000000WkQwa,Prospect,Buying Process id.,"(u'Buying Process id.', u'Prospect')",stage_change,Stage,Closed Deferred,15 days 15:25:00.000000000,15,2014-03-26 00:00:00,2015-03-03 00:00:00,2015,3,2015-03-18,,10,United States
1061,0062000000WkQwa,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,13 days 15:51:00.000000000,13,2014-03-26 00:00:00,2015-03-18 00:00:00,2015,3,2015-03-31,,0,United States
1062,0062000000WWikL,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 11:23:00.000000000,0,2014-03-18 00:00:00,2014-03-18 00:00:00,2014,3,2014-03-18,2016-04-01 00:00:00,0,United Kingdom
1063,0062000000WWikL,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 11:23:00.000000000,0,2014-03-18 00:00:00,2014-03-18 00:00:00,2014,3,2014-03-18,2016-04-01 00:00:00,20,United Kingdom
1064,0062000000WWikL,Re-Qualify,Qualified,"(u'Qualified', u'Re-Qualify')",stage_change,Stage,Closed Deferred,730 days 06:43:00.000000000,730,2014-03-18 00:00:00,2014-03-18 00:00:00,2016,3,2016-03-17,2016-04-01 00:00:00,0,United Kingdom
1065,0062000000WWikL,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,15 days 10:37:00.000000000,15,2014-03-18 00:00:00,2016-03-17 00:00:00,2016,4,2016-04-01,2016-04-01 00:00:00,0,United Kingdom
1066,0062000000XL6NW,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 01:24:00.000000000,0,2014-05-17 00:00:00,2014-05-17 00:00:00,2014,5,2014-05-17,2016-03-09 00:00:00,0,United Kingdom
1067,0062000000XL6NW,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Qualified,0 days 01:26:00.000000000,0,2014-05-17 00:00:00,2014-05-17 00:00:00,2014,5,2014-05-17,2016-03-09 00:00:00,40,United Kingdom
1068,0062000000XL6NW,Closed Deferred,Buying Process id.,"(u'Buying Process id.', u'Closed Deferred')",stage_change,Stage,Qualified,187 days 04:13:00.000000000,187,2014-05-17 00:00:00,2014-05-17 00:00:00,2014,11,2014-11-20,2016-03-09 00:00:00,0,United Kingdom
1069,0062000000XL6NW,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Qualified,467 days 09:14:00.000000000,467,2014-05-17 00:00:00,2014-11-20 00:00:00,2016,3,2016-03-01,2016-03-09 00:00:00,10,United Kingdom
1070,0062000000XL6NW,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,11 days 04:46:00.000000000,11,2014-05-17 00:00:00,2016-02-27 00:00:00,2016,3,2016-03-09,2016-03-09 00:00:00,20,United Kingdom
1071,0062000000WkNck,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 06:56:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United Kingdom
1072,0062000000WkNck,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 08:23:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,20,United Kingdom
1073,0062000000WkNck,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,142 days 14:59:00.000000000,142,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,8,2014-08-15,,0,United Kingdom
1074,0062000000bMVwq,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 15:54:00.000000000,0,2014-12-23 00:00:00,2014-12-23 00:00:00,2014,12,2014-12-23,,0,United Kingdom
1075,0062000000bMVwq,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,149 days 07:28:00.000000000,149,2014-12-23 00:00:00,2014-12-23 00:00:00,2015,5,2015-05-21,,0,United Kingdom
1076,0062000000WWJD4,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 01:49:00.000000000,0,2014-03-17 00:00:00,2014-03-17 00:00:00,2014,3,2014-03-17,,0,United States
1077,0062000000WWJD4,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 01:49:00.000000000,0,2014-03-17 00:00:00,2014-03-17 00:00:00,2014,3,2014-03-17,,20,United States
1078,0062000000WWJD4,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,95 days 11:37:00.000000000,95,2014-03-17 00:00:00,2014-03-17 00:00:00,2014,6,2014-06-20,,0,United States
1079,0062000000WkQfP,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:12:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,2015-08-12 00:00:00,0,United States
1080,0062000000WkQfP,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 15:02:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,2015-08-12 00:00:00,20,United States
1081,0062000000WkQfP,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,47 days 16:42:00.000000000,47,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,5,2014-05-12,2015-08-12 00:00:00,0,United States
1082,0062000000WkQfP,Qualified,Closed Deferred,"(u'Closed Deferred', 'Qualified')",stage_change,Stage,Closed Deferred,139 days 18:11:00.000000000,139,2014-03-26 00:00:00,2014-05-12 00:00:00,2014,9,2014-09-28,2015-08-12 00:00:00,20,United States
1083,0062000000WkQfP,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,148 days 17:41:00.000000000,148,2014-03-26 00:00:00,2014-09-28 00:00:00,2015,2,2015-02-23,2015-08-12 00:00:00,0,United States
1084,0062000000WkQfP,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Closed Deferred,93 days 17:19:00.000000000,93,2014-03-26 00:00:00,2015-02-23 00:00:00,2015,5,2015-05-27,2015-08-12 00:00:00,10,United States
1085,0062000000WkQfP,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,77 days 11:22:00.000000000,77,2014-03-26 00:00:00,2015-05-27 00:00:00,2015,8,2015-08-12,2015-08-12 00:00:00,0,United States
1086,0062000000dDhcc,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 12:21:00.000000000,0,2015-04-27 00:00:00,2015-04-27 00:00:00,2015,4,2015-04-27,2016-03-09 00:00:00,0,United States
1087,0062000000dDhcc,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Closed Deferred,107 days 16:43:00.000000000,107,2015-04-27 00:00:00,2015-04-27 00:00:00,2015,8,2015-08-12,2016-03-09 00:00:00,40,United States
1088,0062000000dDhcc,Re-Qualify,Buying Process id.,"(u'Buying Process id.', u'Re-Qualify')",stage_change,Stage,Closed Deferred,194 days 16:00:00.000000000,194,2015-04-27 00:00:00,2015-08-12 00:00:00,2016,2,2016-02-22,2016-03-09 00:00:00,0,United States
1089,0062000000dDhcc,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,16 days 11:44:00.000000000,16,2015-04-27 00:00:00,2016-02-22 00:00:00,2016,3,2016-03-09,2016-03-09 00:00:00,0,United States
1090,0062000000hfAmm,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 11:07:00.000000000,0,2016-02-18 00:00:00,2016-02-18 00:00:00,2016,2,2016-02-18,2016-02-26 00:00:00,0,United States
1091,0062000000hfAmm,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,8 days 11:40:00.000000000,8,2016-02-18 00:00:00,2016-02-18 00:00:00,2016,2,2016-02-26,2016-02-26 00:00:00,20,United States
1092,0062000000ZMM2j,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Buying Process id.,0 days 12:52:00.000000000,0,2014-08-13 00:00:00,2014-08-13 00:00:00,2014,8,2014-08-13,2016-03-31 00:00:00,0,United Kingdom
1093,0062000000ZMM2j,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Buying Process id.,9 days 12:50:00.000000000,9,2014-08-13 00:00:00,2014-08-13 00:00:00,2014,8,2014-08-22,2016-03-31 00:00:00,20,United Kingdom
1095,0062000000ZMM2j,Qualified,Short List,"(u'Short List', u'Qualified')",stage_change,Stage,Buying Process id.,39 days 10:30:00.000000000,39,2014-08-13 00:00:00,2015-12-18 00:00:00,2016,1,2016-01-26,2016-03-31 00:00:00,20,United Kingdom
1096,0062000000ZMM2j,Buying Process id.,Qualified,"(u'Qualified', u'Buying Process id.')",stage_change,Stage,Buying Process id.,65 days 10:55:00.000000000,65,2014-08-13 00:00:00,2016-01-26 00:00:00,2016,3,2016-03-31,2016-03-31 00:00:00,40,United Kingdom
1097,0062000000Wjw4T,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 04:17:00.000000000,0,2014-03-24 00:00:00,2014-03-24 00:00:00,2014,3,2014-03-24,,0,United Kingdom
1098,0062000000Wjw4T,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,301 days 07:55:00.000000000,301,2014-03-24 00:00:00,2014-03-24 00:00:00,2015,1,2015-01-19,,0,United Kingdom
1099,0062000000WmkDy,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 06:10:00.000000000,0,2014-04-10 00:00:00,2014-04-10 00:00:00,2014,4,2014-04-10,,0,
1100,0062000000WmkDy,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 06:12:00.000000000,0,2014-04-10 00:00:00,2014-04-10 00:00:00,2014,4,2014-04-10,,20,
1101,0062000000WmkDy,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,347 days 10:45:00.000000000,347,2014-04-10 00:00:00,2014-04-10 00:00:00,2015,3,2015-03-23,,0,
1102,0062000000WjeXv,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 12:40:00.000000000,0,2014-03-20 00:00:00,2014-03-20 00:00:00,2014,3,2014-03-20,,0,Switzerland
1103,0062000000dDzHa,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 09:53:00.000000000,0,2015-04-29 00:00:00,2015-04-29 00:00:00,2015,4,2015-04-29,2016-05-27 00:00:00,0,United Kingdom
